
FUNDAÇÃO GETULIO VARGAS
IBRE
Consulta Ins.Inf x Sugestão
Data :   01/06/2022

Data;Job Ins.Inf (atual);Item Ins.inf (atual);Cod.Ins.Inf (atual);Desc. Ins.Inf (atual);Unid.Medida Ins.Inf (atual);Cod.Ins.Inf (gerado);Dsc.Insumo (sugerido);Unid.Med.Insumo (sugerido);Classificação Ins.Inf (atual);Status MT Ins.Inf (atual);Observação;Justificativa Livre
16/05/2022;SICROBA;;1511681;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;SICROAP;;1511669;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;SICROCE;;1511682;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;SICROAM;;1511668;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;SICROPB;;1511685;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;SICROPE;;1511686;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;SICROAL;;1511664;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;SICROMA;;1511684;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
16/05/2022;CADTERC-IC;282069;1486622;IMPRESSORA MUNTIFUNCIONAL M2070  SAMSUNG;UNID;1558874;IMPRESSORA MULTIFUNCIONAL LASER MONO 22PPM - MOD.: M6559NW PANTUM;UNID;MT com sugestão;Alteração de Característica / Especificação;;
16/05/2022;CADTERC-IC;282069;1486599;IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA DCP-1602  BROTHER;UNID;1558880;IMPRESSORA  MULTIFUNCIONAL LASERJET 135A - 4ZB82A HP CX 1;UNID;MT com sugestão;Alteração de marca;;
16/05/2022;DNITSP;;1089291;ROÇADEIRA REBOCAVEL ADAPTÁVEL A TRATOR MOD.: RO2 1500 LARG. DE CORTE: 1500MM NO. DE ROÇADORES: 2  PESO:428KG  MARCHESAN;UNID;;;;NC sem sugestão;;;
16/05/2022;IPA;202222211;1390065;TUBO EM POLIETILENO DE BAIXA DENSIDADE PARA ISOLAMENTO DE CABO MENSAGEIRO EM REDES DE TELECOMINICAÇÕES - DN: 4,8 MM - COR: PRETA  FORCON ROLO 100;M;1558882;TUBO EM POLIETILENO DE BAIXA DENSIDADE PARA ISOLAMENTO DE CABO MENSAGEIRO EM REDES DE TELECOMINICAÇÕES - DN: 4,8 MM - COR: PRETA FORCON ROLO 100;M;MT com sugestão;Alteração de região de preço;;Responsável afirma que o preço fornecido refere-se à região de São Paulo apenas, não havendo relação com nenhuma outra capital
16/05/2022;IPA;202228304;174157;COLHEDEIRA DE PNEUS REBOCÁVEL PICADEIRA DE FORRAGEM LARG:1,10M PESO BRUTO:620KG  ICMA;UNID;1558883;FACA COM REPIQUE MEDIDAS (ALTURAXLARGURAXCOMPRIMENTO): 10,30X6,9X12,20 CM - FURO: 14 MM ICMA;UNID;NC com sugestão;;;Segundo contato rosi, a diretoria decidiu a partir do mês Abril/2022 não fabricaremos mais máquinas, comercializaram somente peças para manutenção das máquinas. Segue sugestão de substituição.
16/05/2022;ANTTSP;;1195424;PONTE ROLANTE VIGA DUPLA DE 100 T, VÃO 30M - CSM;UNID;;;;NC sem sugestão;;;
16/05/2022;ANTTSP;;1195425;PONTE ROLANTE VIGA DUPLA DE 15 T, VÃO 30M - CSM;UNID;;;;NC sem sugestão;;;
16/05/2022;EPEPRECO;;1356890;BROCA INTEGRAL SÉRIE 11 X 7/8, L = 1,6 M [UN]  ATLAS COPC;UNID;;;;NC sem sugestão;;;
16/05/2022;IPC;110555001;1120796;UVA ITALIA FRESCA OU REFRIGERADA;KG;1558919;UVA VITÓRIA FRESCA OU REFRIGERADA    500;G;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
16/05/2022;CADTERCSEM;279095;1517138;MILHO VERDE EM CONSERVA   BONDUELLE LT 200;G;1558920;MILHO VERDE EM CONSERVA  KNORR LT 170;G;MT com sugestão;;;
16/05/2022;IPC;;1539204;OLEO DE SOJA REFINADO   ABC FCO 900;ML;;;;NC sem sugestão;;;
16/05/2022;IPC;110901815;1432953;BISCOITO SALGADO CREAM CRACKER   VITARELLA PCT 400;G;1558921;BISCOITO SALGADO CREAM CRACKER  VITARELLA PCT 350;G;NC com sugestão;;;
16/05/2022;IPC;111507031;1540864;LEITE EM PO INTEGRAL INSTANTANEO  NINHO LT 400;G;1558922;LEITE EM PO INTEGRAL INSTANTANEO NINHO LT 380;G;MT com sugestão;;REDUÇÃO NA GRAMATURA;REDUÇÃO NA GRAMATURA
16/05/2022;IPC;110913131;1540895;PÃO DE FORMA COMUM  WICKBOLD PCT 500;G;1558923;PÃO DE FORMA COMUM WICKBOLD PCT 450;G;MT com sugestão;;REDUÇÃO NA GRAMATURA;REDUÇÃO NA GRAMATURA
16/05/2022;IPC;110703001;1424177;FARINHA DE MANDIOCA TORRADA  KI CALDO PCT 1;KG;1558924;FARINHA DE MANDIOCA TORRADA HIKARI PCT 1;KG;NC com sugestão;;;
17/05/2022;SICROPR;;1511693;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SICRORS;;1511694;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SICRORR;;1511675;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SICROSC;;1511695;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SICRORN;;1511671;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SICROSP;;1511692;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SCOPRECO;;1480810;POSTE DE AÇO RETO CÔNICO CONTÍNUO - SEM SAPATA - COMPRIMENTO: 3,50M;UNID;;;;NC sem sugestão;;;
17/05/2022;SICROGO;;1511678;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SICROMT;;1511680;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SICROAC;;1511662;TERMINAL ABSORVERDOR DE ENERGIA (TAE) DE IMPACTO/ENERGIA. SGET MASH, CÓDIGO DE RASTREAMENTO, ALTO DESEMPENHO DE SEGURANÇA, CLASSE DE DESEMPENHO NÍVEL-TL3, CONFORME NBR ABNT 15486 E MASH 2016, TENDO APROVAÇÃO EM 7 TESTES DE IMPACTOS, TESTES EFETUADOS COM VEÍCULOS DE 1200KG E 2300 KG, A 100 KM/H, ALTO DESEMPENHO DE SEGURANÇA, COMPRIMENTO DO CABEÇOTE: 1,60 M, FACE FRONTAL DO CABEÇOTE: 610 MM.;UNID;;;;NC sem sugestão;;;
17/05/2022;SCOPRECO;;1431795;CABO DE COBRE NU PARA FINS ELETRICOS TEMPERA MEIO-DURA CLASSE 2A SEÇÃO:6MM2  FICAP;M;;;;NC sem sugestão;;;
17/05/2022;SCOPRECO;;1431774;CONJUNTO DE INTERRUPTOR DE EMBUTIR 250V 10A COM PLACA LINHA SILENTOQUE 2 PARALELOS REF:2104  PIAL LEGRA;UNID;;;;NC sem sugestão;;;
17/05/2022;SCOPRECO;;1431776;CABO DE COBRE ISOLADO RIGIDO PARA CONDUÇÃO ELETRICA 0,6/1KV SEÇÃO:1X150MM2 VINIL  FICAP;M;;;;NC sem sugestão;;;
17/05/2022;SCOPRECO;;1431788;TERMINAL DE COBRE A PRESSÃO PARA CABO DE 500MM2 REF:TA-500  INTELLI;UNID;;;;NC sem sugestão;;;
17/05/2022;SICROSP;;1315559;ARGAMASSA ESTRUTURAL 250 BICOMPONENTE POLIMÉRICA DE ALTO DESEMPENHO PARA REPAROS PONTUAIS E SUPERFICIAIS EM ESTRUTURAS DE CONCRETO - (CONJUNTO CONTENDO: COMPONENTE A - CIMENTO EM PÓ CINZA, DENSIDADE 1,36 G/CM3 EM SACO DE 30KG + COMPONENTE B - EMULSÃO ACRÍLICA LÍQUIDA BRANCA DENSIDADE 1,01 G/CM3 EM BOMBONA DE 5KG)  VEDACIT;CONJ;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;278935;1442973;PEGADOR DE MASSA EM INOX COMERCIAL, 21 CM.  ZAHAV;UNID;1558926;PEGADOR DE MASSA EM INOX COMERCIAL, 21 CM. ZAHAV;UNID;MT com sugestão;Alteração de tipo de preço;;
17/05/2022;CADTERCSEM;278933;1443312;RALADOR 4 FACES EM INOX 24CM  HERCULES;UNID;1558933;RALADOR 4 FACES EM INOX 24CM HERCULES;UNID;MT com sugestão;Alteração de tipo de preço;;
17/05/2022;ECON_DNIT;;1536285;COMPARADOR DE EXPANSIBILIDADE DIGITAL COM BARRA PADRÃO E RESOLUÇÃO DE 0,001 MM  MSBR;UNID;;;;NC sem sugestão;;;
17/05/2022;ECON_DNIT;;1536295;COMPRESSÔMETRO EM FERRO FUNDIDO EM FERRO FUNDIDO COM DOIS EXTENSÔMETROS ANALÓGICOS PARA CORPOS DE PROVA DE D = 15 CM E H = 30 CM  MSBR;UNID;;;;NC sem sugestão;;;
17/05/2022;SICROPR;;1480805;PELÍCULA REFLETIVA GRAU ENGENHARIA PRISMÁTICO (TIPO I) - LARG.: 1,22M  AVERY DENN;M;;;;NC sem sugestão;;;
17/05/2022;IPC;;1521507;LIVRO PORTUGUES - GRAMATICA REFLEXIVA - 9° ANO ENSINO FUNDAMENTAL WILLIAM ROBERTO CEREJA E CAROLINA DIAS VIANNA  ED ATUAL;UNID;1558934;LIVRO INTEGRADO - MARCHA CRIANÇA - 3º ANO DO ENSINO FUNDAMENTAL AUTORES: MARIA TERESA / MARIA ELISABETE / ARMANDO COELHO / VÍVIAN MARSICO SCIPIONE;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA LINGUA PORTUGUESA  3°ANO MARIA TERESA . MAROA ELISABETE.ARMANDO COELHO.VÍVIAN MARSICOMARCHA CRIANÇA PLURAL.EDITORA SCIPIONE;FAVOR CONSIDERAR NOVA CARACTERÍSTICA LINGUA PORTUGUESA  3°ANO MARIA TERESA . MAROA ELISABETE.ARMANDO COELHO.VÍVIAN MARSICOMARCHA CRIANÇA PLURAL.EDITORA SCIPIONE
17/05/2022;IPC;110917019;1481929;BOLO PRONTO SABOR: CENOURA - FABRICAÇÃO PRÓPRIA;KG;1558936;BOLO PRONTO SABOR: FORMIGUEIRO - FABRICAÇÃO PRÓPRIA;KG;FT com sugestão;;;
17/05/2022;CADTERCSEM;279638;1356831;FRANGO TEMPERADO CONGELADO FEST RICO  RICO;KG;1558970;FRANGO IN NATURA  RICO;KG;FT com sugestão;;;Coletado as informações com Leandro por celular, item indisponível no momento, apenas o Frango In Natura.
17/05/2022;CADTERCSEM;;1355182;CANECA PLÁSTICA ESTILO QUADRADO  PLASNORTHO;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355183;COLHER COM CAVO EM NYLON ATÓXICO 41 CM.  JOLLY;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355187;COLHER DE AÇO INOX PARA ARROZ   WELLMIX;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355207;COLHER DE AÇO INOX PARA ARROZ MEDIDA DE 230MM E REF 1-600  MADEFER IN;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355214;FACA DE MESA EM INOX GREEN.  WELLMIX;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355194;FUNIL EM POLIPROPILENO PEQUENO - DIM.: 142 X 122 X 130 MM - REF - 277  PLASUTIL;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355196;GARFO EM AÇO INOX GRANDE  MIMO;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355202;PRATO PLÁSTICO REFORÇADO   JOLLY;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355163;ABRIDOR COM SACARROLHA EM INOX 2 EM 1  KE HOME;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1355188;COLHER DE NYLON GRANDE COM 39CM  COAMIL;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;282713;1515785;BISCOITO SALGADO CREAM CRACKER LEVÍSSIMO (SACHE 9,5G)  BAUDUCCO CX 370;SACHÊ;1558972;BISCOITO SALGADO CREAM CRACKER LEVÍSSIMO  (SACHE 9,5G)  BAUDUCCO 5CX/50UNIDADES 50 SACHÊ BAUDUCCO CX C/50UNI 50;SACHÊ;FT com sugestão;;;
17/05/2022;CADTERCSEM;;1355197;JARRA EM POLIPROPILENO CAPACIDADE: 2L - MOD.: SEMENTES MARACUJÁ/MELÂNCIA  INJETEMP;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1397315;FACA EM AÇO INOX LARGA 8" CABO BRANCO  NICOBEM;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1419436;MARTELO PARA CARNE DE PLÁSTICO   PLASTSHOW;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;;1460139;ESCUMADEIRA DE INOX PARA FRITURA Nº 16 - REF.: 5849  KE HOME;UNID;;;;NC sem sugestão;;;
17/05/2022;CADTERCSEM;279057;1340004;VAGEM MANTEIGA;KG;1558973;VAGEM MACARRÃO;KG;FT com sugestão;;;A Vagem msnteiga está em falta.
18/05/2022;IPA;202226201;1502352;COMPUTADOR PORTATIL NOTEBOOK INSPIRON 14 5000 2 X 1 PROCESSADOR INTEL® CORE I5-1135G7 (2.4GHZ ATÉ 4.2GHZ, CACHE DE 8MB, QUAD-CORE, 11ª GERAÇÃO) WINDOWS 10 HOME 64BITS, MEMÓRIA RAM: 8 GB DDR4 A 2666MHZ,, PLACA DE VÍDEO INTEGRADA INTEL® UHD GRAPHICS 620, SSD DE 256GB PCIE NVME M.2 TELA DE 14.0 TOUCH MOD.: INSPIRON 14 5000 2 X 1 DELL  DELL;UNID;1559046;COMPUTADOR PORTATIL NOTEBOOK INSPIRON 15 PROCESSADOR 11ª GERAÇÃO DE INTEL CORE I5-11320H - WINDOWS 11 HOME SINGLE LANGUAGE, PORTUGUÊS, - MEMÓRIA DE 8GB (2X4GB), DDR4, 3200MHZ - PLACA DE VÍDEO INTEL® IRIS® XE COM MEMÓRIA GRÁFICA COMPARTILHADA - SSD DE 256GB PCIE NVME M.2 TELA FULL HD DE 15.6" (1920 X 1080) MOD.: INSPIRON 15 DELL;UNID;MT com sugestão;Alteração de Característica / Especificação;;
18/05/2022;IPA;202226201;1502359;NOTEBOOK INSPIRON 13 7000 11ª GERAÇÃO DO PROCESSADOR INTEL® CORE I7-1165G7 - WINDOWS 10 HOME 64BITS - PLACA DE VÍDEO INTEGRADA INTEL® IRIS® XE COM MEMÓRIA GRÁFICA COMPARTILHADA - MEMÓRIA RAM: 8GB LPDDR4, 4267MHZ, NÃO EXPANSÍVEL - SSD DE 512 GB COM 32GB INTEL® OPTANE MEMORY ¿ H10 - TELA FULL HD IPS DE 13.3" (1920 X 1080) BORDAS FINAS E ANTIREFLEXO - TECLADO RETROILUMINADO (ABNT2), CONECTIVIDADE: PLACA DE REDE 802.11AC (WIFI 1X1) + BLUETOOTH 4.1  DELL;UNID;1559047;NOTEBOOK INSPIRON 13 PROCESSADOR 11ª GERAÇÃO DE INTEL CORE I7-11370H - WINDOWS 11 PRO, PORTUGUÊS - PLACA DE VÍDEO INTEGRADA INTEL® IRIS® XE COM MEMÓRIA GRÁFICA COMPARTILHADA - MEMÓRIA RAM: 8GB - SSD DE 512GB PCIE NVME M.2 - TELA FULL HD+ DE 13.3" (1920 X 1200) - TECLADO RETROILUMINADO COM LEITOR DE IMPRESSÃO DIGITAL (ABNT2) DELL;UNID;MT com sugestão;Alteração de Característica / Especificação;;
18/05/2022;IPA;202226201;1557042;COMPUTADOR PORTÁTIL NOTEBOOK INSPIRON 15 3000 PROCESSADOR 11ª GERAÇÃO DE INTEL® CORE¿ I7-1165G7 (4-CORE, CACHE DE 12MB, ATÉ 4.7GHZ), WINDOWS 11 HOME SINGLE LANGUAGE, PORTUGUÊS, MEMÓRIA DE 8GB (2X4GB), DDR4, 3200MHZ, EXPANSÍVEL ATÉ 16GB (2 SLOTS SODIMM), SSD DE 128GB + HD DE 1TB (5400 RPM) ,TELA HD DE 15.6" (1366 X 768) INSPIRON 15 3000 DELL  DELL;UNID;1559048;COMPUTADOR PORTATIL NOTEBOOK INSPIRON 15 3000 PROCESSADOR 11ª GERAÇÃO DE INTEL® CORE I7-1165G7, WINDOWS 11 HOME SINGLE LANGUAGE, PORTUGUÊS, MEMÓRIA DE 8GB (2X4GB), DDR4, 3200MHZ, SSD DE 256 PCIE NVME M.2,TELA HD DE 15.6" (1920 X 1080) DELL;UNID;MT com sugestão;Alteração de Característica / Especificação;;
18/05/2022;IPA;202226201;1497897;COMPUTADOR TIPO DESKTOP XPS 8940 PROCESSADOR INTEL® CORE I7-10700, WINDOWS 10 HOME 64BITS, PLACA DE VÍDEO NVIDIA® GEFORCE® GTX 1660 SUPER COM 6GB DE GDDR6, MEMÓRIA RAM: 16GB, SSD DE 256GB PCIE NVME M.2 + HD DE 1TB (7200RPM) SATA 3.5", TECLADO E MOUSE PRETO INCLUSOS MOD.: XPS 8940  DELL;UNID;1559049;COMPUTADOR TIPO DESKTOP XPS 8940 PROCESSADOR INTEL® CORE I7-10700, WINDOWS 11 HOME SINGLE LANGUAGE, PORTUGUÊS, PLACA DE VÍDEO NVIDIA® GEFORCE® RTX¿3060, 12GB GDDR6, MEMÓRIA RAM: 16GB, SSD DE 256GB PCIE NVME M.2 + HD DE 1TB (7200RPM) SATA 3.5", TECLADO E MOUSE PRETO INCLUSOS. MOD.: XPS 8940 DELL;UNID;MT com sugestão;Alteração de Característica / Especificação;;
